type,file_name,title,url,video_id,chapter,content
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 327/1096","Nous ne pouvons le contester, l'animal guérit de nombreuses solitudes et névroses en offrant un dérivatif précieux à son maître, mais méfions-nous, un chien ou un chat ne doit pas être seulement considéré commeun traitement, nous devons lui offrir mieux que nos problèmes, surtout s'il nous aide à passer un cap délicat de notre vie.. Viennent enfin ceux qui désirent un chien ou un chat par caprice pur ou par snobisme, ceux qui choisissent un chien gadget, objet social, de luxe ou un nouveau jouet pour leurs enfants. Ces maîtres sont hélas encore nombreux et souvent très ignorants des contraintes et des responsabilités qu'entraîne l'adoption d'un animal (promenade, entretien, soins, alimenta- tion...). L'acheteur est très souvent séduit par l'aspect joujou en peluche de l'animal et il est surpris lorsque le chiot grandit, devient plus exigeant ou que leur bébé chat devient chatte en chaleur griffante et miaulante. Cette rapide lassitude se traduit alors par un désintéressement (aussi dangereuxpour l'animal que des mauvais traitements), par unvulgaire abandon oumêmeencore par l'euthanasie de celui qui après quelques mois (8 à 12mois) n'est déjà plus leur compagnon (ne soyez pas surpris, ils sont encore nombreux à la demander à leur vétérinaire). En conclusion, prendre avec soi, chez soi, un chien ou un chat doit être un acte mûrement réfléchi, préparé, aussi grave que l'adoption d'un enfant. L'animai sera bien avecsonmaître, avant tout quand ce dernier sera bien avec lui-même. Retrouver ce titre sur Numilog.com 2. COMMENT LE CHOISIR La personnalité du futur maître revêt ici toute son importance car il est évident qu'un chien ou un chat n'apporte pas la même compagnie, selon sa race ou son caractère. Demême que selon son mode de vie, sa famille ou sa situation géographique, le choix de son compagnon doit être quelque peu raisonné."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 328/1096","À ceci, j'émettrais tout de même une restriction car en ce domaine le coup de foudre existe bel et bien et nous voyons des «couples » merveilleux faits de deux êtres dont rien dans le caractère n'avait laissé supposer un rapprochement éventuel. Je me souviens notamment de cette grand-mère octogénaire, stricte et délicate, accompagnée d'un énorme berger allemand à poils longs, nerveux, gavroche et fougueux dont l'affection l'un pour l'autre n'avait rien de factice. L'irrationnel ici, comme en d'autres domaines, doit avoir sa place, doit s'exprimer pour satisfaire pleinement la sensibilité de l'humanité et il ne s'agit pas de «planifier »les sentiments mais d'orienter le futur maître vers ce qui semble le plus logique, libre à lui ensuite d'agir selon son feeling. En règle générale, pour l'adoption d'un animal, différents critères doivent être considérés : l'attirance personnelle ou fami- liale pour certaines races, les conditions de logement, la vie professionnelle du futur maître, la composition de la famille, la façon de se nourrir, etc. Je ne peux hélas vous proposer ici untableau précis, mais dans le doute du «bon choix », n'hésitez jamais à consulter un ou plusieurs spécialistes en la matière. CHIEN Lorsque la décision d'adopter un chien est prise, plusieurs possibilités de choix s'offrent alors au maître potentiel : - l'élevage pour l'animal de race pure, - le refuge pour le chien croisé, - l'animal adopté chez un particulier, par connaissances. Retrouver ce titre sur Numilog.com a. L'amateur d'une race bien définie ira bien sûr, de préférence, dans un élevage approprié. Les critères de choix sont d'ordre esthétique, caractériel et pondéral (taille). Mais il faut tenir compte également des condi- tions de vie que l'on peut offrir à l'animal. Tout en respectant ses goûts, il ne faut pas pour son plaisir personnel dénaturer complètementl'essence mêmedela race que l'on a choisie."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 329/1096","Ceci est vrai pour ce qui est de la taille du chien mais aussi pour son caractère et son instinct. Je nevoudrais pas ici imposer une ségrégation de races selon le mode de vie, d'autant plus qu'elle risquerait d'être très vite assimilée à une ségrégation sociale. Maisje voudrais cependant conseillerla prudenceet la réflexion aux«nouveauxmaîtres »de chiens, afin de ne pas engager le compagnon choisi dans une aventure difficile, à l'issue de laquelle il ne peut être que le perdant, donc le sacrifié. En résumé de ceci, je peux cependant affirmer qu'à condition deconnaîtreles besoinsdechaquerace, d'analyserobjectivement le mode de vie que l'on peut proposer à son chien puis d'aimer suffisammentpourlecomprendreceluiquel'onaurachoisi :il est envisageable, pourautant quece soit raisonnable, deprendre un chien de la race de son choix. b. Avecl'amateur de chien de refuge, nous avons, par principe, affaire à quelqu'un qui aime l'animal pour lui-même et non pour ce que le standard de sa race représente et nous pensons honnê- tement que de grands sentiments nobles, naissent entre ces «affamés detendresse »et des maîtres en quête de compagnon. Le choix de l'animal dit «croisé »se fait évidemment sur un coupdefoudrepuroùles critères destandard, demorphologieet d'esthétique sont remplacés par l'aspect «sympathique » de l'animal, un regard échangé, une minauderie pour attirer votre attention ou plus souvent hélas un faciès malheureux et implo- rant. Les erreurs existent aussi cependant dans le choix de la taille ouducaractère del'animalchoisi et chaquechoseayantson revers, il yamalgrétout lerisque, il faut bienledire, quen'ayant pas payé l'animal très cher, le maître inconstant hésite moins à se livrer à l'acte scandaleux de l'abandon. c."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 330/1096","Adopter un chien par relations, chez des amis ou dans sa propre famille, cela peut sembler être la solution idéale : on connaît bien la race ou le mélange de races, on l'a vu grandir, Retrouver ce titre sur Numilog.com évoluer, onn'ignorerien desesavantages etdesesinconvénients, on a déjà sympathisé avec les parents de son futur compagnon. Bref tout paraît idyllique, il faut cependant toujours être méfiant : - très souvent, le futur acquéreur se fait un peu forcer la main, il n'est pas vraiment convaincu... mais le bébé est mignon, affectueux, le futur maître faiblit, cède et peut-être regrettera ensuite sa décision. - ou alors il en a très envie, mais il n'apprécie encore guère le degré de disponibilité et de responsabilité qu'entraîne l'adoption d'un animal. Cequi pour ses amis possesseurs d'un oudes deux parents, est facile et évident, peut lui être lourd et contraignant. Il faut être prudent aussi dans le chien = cadeau-enfant. Combien de parents ai-je entendu déclarer : «c'est son chien, il doit s'en occuper, ce n'est pas mon travail !... »Aïe ! Tous les éducateurs et spécialistes d'enfants vous diront que nos chers bambins même s'ils adorent leur chien ne peuvent prendre en charge tous les soins queréclame celui-ci. Oui, pour uneprome- nade, un pipi au coin de la rue... mais assumer la complète responsabilité de l'animal lui est impossible. Si vous ne voulez pasvousoccuperduchienquevousoffrez àvotre enfant, rempla- cezcecadeauparunvélo, unepoupée,unordinateuroun'importe quelautrejouet. L'adoption d'unanimalest uneaffaire defamille et non un caprice d'enfant. CHAT Pour le chat, les critères dechoix quant à l'animal ressortent du mêmecru que pour le chien, mais le maître est différent et par principe, il recherche un animal plus indépendant assumant davantage sa vie, mêmesi le chat peut parfois être très casanier et avide d'affection."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 331/1096","De plus, contrairement au chien qui est facilement toléré, le chat est aiméoudétesté et son adoptionest peut-être plus une histoire d'amour que celle du chien. Decaractère moins «bonasse », de psychologie plus sophisti- quée, voire unpeumythique(nelui reconnaît-onpas des qualités de médium), le chat correspond souvent à un maître de même nature, mis à part cependant le cas particulier des personnes âgées recherchant une compagnie sans contraintes. Longtempssupplantéparle chien, lechatrevientenforcedans Retrouver ce titre sur Numilog.com les foyers et les chats recensés sont actuellement 10millions en France, aussi nombreux que les chiens. L'adoption spontanée est plus courante pour le chat que pour le chien :eneffet, commentfermer sa porte à un petit miauleur affamé ? Il est d'ailleurs courant derencontrer d'anciens «aller- giques »aux félins complètement assujettis à un chat rencontré un beau jour sur leur palier et adopté rapidement par toute la famille. EN CONCLUSION Le choix d'un animal est une chose délicate, qui doit être mûrement analysée et réfléchie. Lamotivation doit être forte et profonde, l'attirance envers unchat ouunchiendoit naître avant tout d'un besoin de compagnie, d'échanges, d'affection et d'amour. Il faut comprendre son nouveau compagnon et donc connaître unminimumdesa psychologie, deses besoins alimen- taires, les vaccinations nécessaires et ses périodes sexuelles, les signes cliniques devantretenir l'attention pour uneaction rapide et efficace, les soins d'urgence pouvant lui sauver la vie. Si le tableau des motivations des acquéreurs de chien queje vous ai brossé plus haut peut vous paraître un peu sombre, rassurez-vous, il est bonparfois dejouer un peu les «avocats du diable »,car onn'estjamais trop prudent. Mais sachez aussi que tous lesjours :«je rencontre deschiens, des chats et desmaîtres heureux ». Retrouver ce titre sur Numilog.com Retrouver ce titre sur Numilog.com 3.."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 332/1096","DESMYTHES QUIONTLAVIELONGUE Retrouver ce titre sur Numilog.com Nombreuses sont encore les vieilles croyances populaires naïves qui véhiculent des contre-vérités que les différentes générations se transmettent de bouche à oreille. Dans le domaine de l'animal, elles sont particulièrement tenaces et franchissent allègrement le cap des 100 ans. Certains mythes sont innocents et leurs persistances n'entraî- nent pas de conséquence néfaste pour l'animal, ils donnent à sourire, voilà tout. D'autres, par contre, demandent rectification et appellent à la vigilance car ils mettent la vie de l'animal en danger. Nous vous les livrons dans le désordre, faites-en bon usage... «Mon chien est en chaleur !» : De combien de maîtres de chien, «adultes et intelligents », avons-nous entendu cette phrase... Nous avons beaucoup de mal à faire admettre à ces «igno- rants » qu'un mâle n'a jamais de chaleur ! Qu'il soit attiré par l'odeur de la femelle en chasse, c'est vrai !Unchien est d'ailleurs préparé à cette éventualité, c'est son instinct quijoue et non pas ses organes de reproduction. Non, contrairement à la femelle, le chien n'a pas de chaleur, ni de règle. La truffe thermomètre : Si elle est fraîche, pas de problème, mais quand elle est chaude, alerte !il ya température. Non, soyez plus précis, le nez de votre compagnon n'a jamais été fiable, préférez-lui le bonvieux thermomètre familial, en sachant que la température normale pour un chien ou un chat varie de 37°5 à 38°5. Les corniauds et les chats de gouttière vivent plus vieux que les animaux avec pedigree :C'est faux, certains chiens de race ont une importante longévité. Gourou (bouvierdes Flandres) vient de fêter gaiement ses 22 ans, son père est mort à 23 ans. Othello Loisel (persan chinchilla) s'est éteint doucement à l'âge de 20 ans."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 333/1096","La durée de vie d'un animal n'est pas liée à sa race mais à l'hygiène de vie que ses maîtres lui réservent (alimentation, exercice, entretien...). Il faut purger régulièrement son animal : Non !Il se purge tout seul en mangeant dans la nature les herbes qui lui sont nécessaires. Par contre, il faut le vermifuger, c'est-à-dire lui Retrouver ce titre sur Numilog.com donner un produit contre les vers intestinaux (FM 135). Il y a souvent lapsus entre purge et vermifuge. Souhaitons que cela reste une faute de vocabulaire et non un fait, sinon «bonjour les dégâts »!. «Je mate mon chien en le regardant droit dans les yeux !»: Pauvre maître qui n'a rien compris ! Si chez les hu- mains (et les chats) le regard «yeux dans les yeux »est échange de droiture et de sensations, chez ami chien c'est un défi, une menace, une prise de contact pour se battre. Observez nos amis canins lorsqu'ils se rencontrent, ils se reniflent, se tournent autour, prennent certaines postures, uri- nent mais ne se regardent pas dans les yeux. S'ils le font, c'est qu'il ya conflit et alors là méfiez-vous car «ça va saigner »! Unconseil si vousvoulezvousimposerauprès devotre compa- gnon, regardez-le sur le front entre les deuxyeux, vous éviterez ainsi quelques points de suture. Unchien se soigne tout seul en se léchant :Sicette solution est en effet plus économique et surtout moins astreignante, elle est loin d'être aussi efficace que les bons soins prodigués par le maître sur la plaie d'ami chien. Leléchage est eneffet une entrave à la cicatrisation, il creuse davantagela plaie, l'agrandit et souventempêcheles tissus dese reformer. Il faut couper la queue du chat à cause du Ver : Le Ver? QuelVer? Non, ne riez pas, cette croyance existe encore. Nous ignorons quelle en a été l'origine, mais elle a la peau dure."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 334/1096","Rassurez cependant vos félins, les vétérinaires ne croient pas en ce fameux ver et vous pouvez leur assurer qu'ils garderont entières leurs belles queues insolentes. «Nous allons avoir un enfant, nous devons donc nous séparer de nos animaux »: 1. Les chats étouffent les nourrissons en montant sur leur berceau S'il estvraiqu'amichatestattiré parl'odeurdulait et dela douce chaleur de bébé, il aime avant tout les caresses de sa maîtresse et si celle-ci se montre très ferme ence qui concerne le domaine Retrouver ce titre sur Numilog.com réservé à l'enfant, mais qu'elle lui conserve et lui montre son affection, il n'y aura pas de problème. 2. Lesanimaux(chiens-chats) vontdonnerdesmaladies au bébé Si votre compagnon est en bonne santé avant la naissance du bébé, pourquoi ne le resterait-il pas après ? Unanimal sain ne peut être porteur de maladie. Il est évident qu'avec dejeunes enfants jouant avec ami chien ouamichat, il faut redoubler devigilance et surveiller l'hygiène générale de votre compagnon. Mais soyez sans crainte, les grosses «léchouilles »d'un animal bien entretenu n'ont jamais donné de maladies. Notre Dictionnaire, d'ailleurs, vous aidera à mieux comprendre et mieux soigner félins et canins. 3. Monchien (mon chat) va êtrejaloux du bébé Pourquoi le serait-il si vous l'avez préparé tout doucement à la venuedel'enfant etsivousneluiavezpasretiré votretendresse ? Regardez dans les squares le nombredelandauxaccompagnés d'un gardien à poils. Si vous ne savez quel comportement avoir pour concilier nouveau et ancien bébé, demandez conseil à des spécialistes, ils vousguideront et vous aideront. Cette démarche n'est-elle pas préférable à un vilain abandon ou à une piqûre d'euthanasie qui vous culpabiliserait à vie ? Mon animal est bien nourri, il mange comme nous : Tout d'abord, êtes-vous sûr de savoir bien vous nourrir ?Vosviandes ensauces nesont-elles pas trop riches ?voslégumes trop gras ?"
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 335/1096","Comment, vous êtes excellente cuisinière ? ! Il est vrai que Minouchet et Médoront commevous unpetit ventre rebondi et quelques kilos detrop, mais euxnebénéficient pas chaqueannée des massages de votre kiné et de la cure d'héliothérapie ! Partagez doncavecvotre compagnonviandes crues ougrillées et légumes frais, mais nel'entraînez pas dans vos agapes, même s'il apprécie votre cuisine et qu'il en est un de vos plus fervents admirateurs. Sonestomacetsasanténes'enporterontquemieux (chapitre VI. B. Alimentation). Retrouver ce titre sur Numilog.com 4.. LASANTÉ DENOSCOMPAGNONS Retrouver ce titre sur Numilog.com A. PLANCHES DESCRIPTIVES ANATOMIQUES L'important c'est de toujours savoir à peu près de quoi on parle. Certes, il ne conviendrait pas dans un tel ouvrage de donner un cours d'anatomie mais à l'aide de dessins très simples, nous allons vous indiquer où sont les os, les muscles, les ganglions, les principaux organes internes. Ainsi quand on vous parlera d'une fracture du tibia, d'une luxation de la rotule, d'un abcès de la racine d'une molaire, de l'augmentation de volume de la rate... vous saurez à coup sûr situer sur votre chien ousur votre chat la région malade oulésée. LE CHIEN               LE CHAT Les régions qu'il faut savoir situer Le squelette Ce qu'il y a dans un os long Les dents L'œil L'oreille L'emplacement des ganglions lymphatiques L'emplacement des principaux organes L'appareil génito-urinaire du mâle et de la femelle Retrouver ce titre sur Numilog.com Voici le premier livre réellement INDISPENSABLE pour tous ceux qui aiment les animaux et désirent les soigner de manière EFFICACE et sans les intoxiquer avec des médicaments inadaptés ou dangereux."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 336/1096","Dans ce DICTIONNAIRE, fruit d'années d'expérience, de travail et de recherche, vous trouverez : — Une définition des «médecines douces » — Des planches descriptives anatomiques — Des conseils d'alimentation — Des indications sur les vaccinations — Des FICHES SYMPTÔMES, classées par ordre alphabétique (d'« aboiement »à «vomissement ») — Des FICHES MALADIES où vous seront donnés des conseils pour commencer à soigner votre animal. Il vous sera notamment offert un TRAITEMENT HOMÉOPATHIQUE simple. — Des préparations faciles (argile, plantes, etc.) Ce dictionnaire vous permettra de ne pas perdre la tête devant une maladie ou un accident ; en l'ayant toujours présent à l'esprit et à portée de main, vous pourrez soulager, parfois sauver votre compagnon qui vous offre tant d'amour. Le Docteur Jacqueline PEKER, vétérinaire homéopathe, et Luce M. BONNEFOUS, psychologue, spécialiste des médecines douces, ont été les «maîtres d'œuvre »de cedictionnaire. LuceM. BONNEFOUS a fait appel à plusieurs vétérinaires et spécialistes qui ont contribué à faire de cet ouvrage LE PLUS COMPLET DES OUTILS THÉRAPEUTI- QUES POUR CHIENS ET CHATS. Luce M. BONNEFOUS                           Jacqueline PEKER Copyright : Muriel Gilardetti             Copyright : Muriel Gilardetti ISBN : 2-268-00448-1 Maquette de couverture : R. BEGEY                                             98F Photo decouverture :VlooThompson Participant d’une démarche de transmission de fictions ou de savoirs rendus difficiles d’accès par le temps, cette édition numérique redonne vie à une œuvre existant jusqu’alors uniquement sur un support imprimé, conformément à la loi n° 2012-287 du 1er mars 2012 relative à l’exploitation des Livres Indisponibles du XXe siècle."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 337/1096","Cette édition numérique a été réalisée à partir d’un support physique parfois ancien conservé au sein des collections de la Bibliothèque nationale de France, notamment au titre du dépôt légal. Elle peut donc reproduire, au-delà du texte lui-même, des éléments propres à l’exemplaire qui a servi à la numérisation. Cette édition numérique a été fabriquée par la société FeniXX au format PDF. La couverture reproduit celle du livre original conservé au sein des collections de la Bibliothèque nationale de France, notamment au titre du dépôt légal. * La société FeniXX diffuse cette édition numérique en vertu d’une licence confiée par la Sofia ‒ Société Française des Intérêts des Auteurs de l’Écrit ‒ dans le cadre de la loi n° 2012-287 du 1er mars 2012. ================================================== CONTENU DE: 596699837-Primeiros-Socorros-Em-Animais-Apostila.txt ================================================== Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária Página | 1 Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária Introdução .................................................................................................................................................................................................... 3 Noções básicas............................................................................................................................................................................................ 3 Anotações ..................................................................................................................................................................................................... 5 Primeiros socorros em pequenos animais .............................................................................................................................................."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 338/1096",6 Métodos de contenção .................................................................................................................................................................. 6 Crise convulsiva ........................................................................................................................................................................................... 9 Hemorragia................................................................................................................................................................................................ 10 Dilatação-vólvulo gástrico ....................................................................................................................................................................... 10 Parada cardíaca ........................................................................................................................................................................................ 12 Massagem cardíaca ............................................................................................................................................................................. 12 Parada respiratória ................................................................................................................................................................................... 17 Reanimação........................................................................................................................................................................................... 18 Intoxicação e envenenamento ...............................................................................................................................................................
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 339/1096",18 Picadas de abelhas .............................................................................................................................................................................. 19 Picada de escorpião............................................................................................................................................................................. 19 Intoxicação por rodenticidas (veneno de rato) ............................................................................................................................... 20 Intoxicação por paracetamol/tylenol ................................................................................................................................................. 21 Intoxicação por chocolate ................................................................................................................................................................... 21 Anotações .................................................................................................................................................................................................. 22 Primeiros socorros em grandes animais............................................................................................................................................... 23 Métodos de contenção ....................................................................................................................................................................... 23 Cólica .......................................................................................................................................................................................................... 26 Rabdomiólise de esforço .........................................................................................................................................................................
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 340/1096",27 Laminite ..................................................................................................................................................................................................... 28 Acidose Ruminal ....................................................................................................................................................................................... 29 Emergências Obstétricas ....................................................................................................................................................................... 29 Primeiros socorros em animais silvestres............................................................................................................................................. 30 Aves ............................................................................................................................................................................................................ 30 Métodos de contenção ....................................................................................................................................................................... 30 Traumas e Fraturas .................................................................................................................................................................................. 31 Retenção de ovos .................................................................................................................................................................................... 31 Medicação emergencial ........................................................................................................................................................................... 32 Roedores e pequenos mamíferos ..........................................................................................................................................................
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 341/1096","33 Maloclusão Dentaria ................................................................................................................................................................................ 33 Estase gastrointestinal ............................................................................................................................................................................ 33 Página | 2 Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária O que é?                                                          Emergência e Urgência  Primeiros socorros são procedimentos realizados após perceber uma emergência.                               Emergência é quando há uma situação crítica Desde a orientação, até o atendimento                                    ou algo iminente, com ocorrência de perigo; incidente; imprevisto. Precisa-se conhecer o comportamento do                                    Urgência é quando há uma situação que não pode ser adiada, que deve ser resolvida animal/espécie, sua fisiologia e informações                                rapidamente, pois se houver demora, corre-se fornecidas pelo tutor (se possível).                                    o risco até mesmo de morte."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 342/1096","    Conhecimento das doenças    Conhecimento do tratamento     Métodos de Contenção e importância    Transporte     Termos técnicos Termos técnicos Sinal/ Sintoma                                                         Significado Acusia                                       Sem audição Adipsia                                      Não bebe água Alopecia                                     Perda total ou parcial dos pelos Amaurose                                     Cegueira Anuria                                       Não urina Aquesia                                      Não defeca Ascite                                       Barriga d’agua Ataxia                                       Sem movimento Braquicardia                                 Diminuição dos batimentos cardíacos Bradipneia                                   Respiração mais lenta que o normal Cianose                                      Dificuldade respiratória Claudicação                                  Mancar Colarete Epidérmico                          Descamação epidermal em forma de anel Página | 3 Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária Colúria                                      Urina escura com espuma amarelada Constipação                                  Prisão de ventre Disfagia                                     Dificuldade de deglutição Dispneia                                     Dificuldade respiratória DIsquesia                                    Defecação difícil e dolorosa Disuria                                      Urina com dificuldade Êmese                                        Vômito Equimoses                                    Púrpura maior que 1cm de diâmetro Eritema                                      Vermelhidão na pele Espistaxe                                    Sangramento Nasal Galactorréia                                 Abundante secreção ou saída espontânea do leite Head Pressing                                Distúrbio neurológico – Torção de cabeça Head Tilt                                    Distúrbio neurológico – Torção de cabeça Hematêmese                                   Vômito com sangue Hematoquezia                                 Evacuação com sangue Hemometra                                    Acumulo de sangue estéreo no útero Hiporexia                                    Falta de apetite Iscúria                                      Retenção de urina Ixodidiose                                   Carrapatos Melena                                       Evacuação sanguinolenta Meneios Cefálicos                            Esfregar as orelhas no chão Miíase                                       Doença parasitária provocada pela larva da mosca Mucometra                                    Acumulo de fluido seroso ou mucoso estéril Normoacusia                                  Audição normal Normodipsia                                  Ingestão normal de água Normoquesia                                  Defecação normal Normorexia                                   Apetite normal Obstipação                                   Prisão de ventre Oligodipsia                                  Bebendo pouca água Oligúria                                     Urinando pouco Ortopneia                                    Dificuldade respiratória Paresia                                      Paralisia parcial Parorexia                                    Apetite anormal ou inapropriado Piometra                                     Infecção bacteriana que se aloja no útero Plegia                                       Paralisia Polaquiúria                                  Aumento na frequência urinaria Polidpsia                                    Bebendo muita água Poliúria                                     Urinando muito Prurido                                      Coceira Pseudociese                                  Gravidez psicológica Policiose                                    Dermatite alérgica a picada de pulga Pústulas                                     Bolinhas com pús Rarefação pilosa                             Falha no pelo Sialorreia                                   Secreção excessiva de saliva Página | 4 Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária Síncope                                       Desmaio Taquicardia                                   Aceleração dos batimentos cardíacos Taquipneia                                    Respiração rápida e curta Tenesmo                                       Esforço improdutivo ou doloroso para defecar Avaliações Avaliação do quadro de emergência    Fatores importantes                                         Roteirizar (elaborar um roteiro, definir um caminho)    Focar no problema principal (o que pode                     Preparo do ambiente para o atendimento levar o óbito)                                               emergencial    Rapidez                                                     Preparo do animal e da caixa de emergência ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ ________________________________________________________________________ Página | 5 Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária Cão                                                        Gato Métodos de contenção                                                     Instrumentos auxiliares  Contenção química                                                       Mordaça  Contenção física                                                        Colar Elizabetano  Focinheira  Luvas (em gatos)  Panos  Coleira Página | 6 Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária 1ª opção                                                           2ª opção 2ª opção para cães de focinho curto Página | 7 Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária Mesmo método utilizado para cães de focinho curto Em caso de emergência Parâmetros  Avaliar a FR E FC  Massagem cardíaca                                                       Frequência cardíaca:  Temperatura                                                         Cães: 70-130 bpm Gatos: 160-240 bpm  Mucosas                                                                 Frequência respiratória: Cães e Gatos: 10-40 rpm  Temperatura corporal: Cães e Gatos: 37."
document,578079276-Animal-Behavior-for-Shelter-Veterinarians-and-Staff-2nd-Edition,,,,"Chapter 8, Figure 8.9). Most dogs from fighting      open (see Chapter 8 for an explanation of how to Part 343/1096",5 a 39.5°C Página | 8 Conteúdo baseado no curso de Primeiros socorros em animais – Medicina Veterinária ABCD de verificação da emergência Ar: Observar a respiração e passagem de ar Boa respiração e ventilação Circulação: verificar se há hemorragia Deambulação: Estado de consiÊncia  Distúrbios transitórios da função cerebral                                Movimento de remada  Manter o animal sem estímulo                                              Mastigação/lambedura/salivação  Retirar objetos próximos  Colocar colchão/almofadas  Não colocar a mão na boca do animal!
